user_id,item_id,timestamp,clicked,converted,recommendation_rank,user_type,product_category,recommendation_cost,conversion_value,group
244,148,2024-01-06 20:58:00,0,1,7,returning,electronics,0.41,57.01,treatment
493,332,2024-01-06 20:59:00,1,0,9,new,clothing,0.46,92.94,treatment
205,306,2024-01-06 21:00:00,0,0,3,new,electronics,0.32,18.55,control
396,211,2024-01-06 21:01:00,1,0,9,returning,books,0.35,38.52,control
966,433,2024-01-06 21:02:00,0,0,6,new,electronics,0.34,65.51,treatment
442,81,2024-01-06 21:03:00,1,0,3,returning,clothing,0.36,99.05,control
223,176,2024-01-06 21:04:00,0,0,3,new,clothing,0.27,77.66,control
890,283,2024-01-06 21:05:00,0,1,4,returning,books,0.07,73.23,treatment
429,327,2024-01-06 21:06:00,0,0,9,new,electronics,0.2,76.9,control
644,165,2024-01-06 21:07:00,0,0,2,new,electronics,0.26,79.67,treatment
150,376,2024-01-06 21:08:00,0,0,3,new,clothing,0.06,61.51,treatment
239,270,2024-01-06 21:09:00,0,0,1,returning,books,0.12,27.82,control
321,184,2024-01-06 21:10:00,0,0,10,new,clothing,0.19,17.29,control
800,55,2024-01-06 21:11:00,1,0,10,returning,electronics,0.24,66.12,treatment
684,489,2024-01-06 21:12:00,0,0,9,returning,books,0.31,62.16,control
293,152,2024-01-06 21:13:00,0,0,7,new,clothing,0.18,31.69,control
128,308,2024-01-06 21:14:00,0,0,2,new,electronics,0.07,24.67,treatment
855,248,2024-01-06 21:15:00,0,0,4,returning,books,0.44,72.73,treatment
125,94,2024-01-06 21:16:00,1,0,6,returning,books,0.37,8.01,treatment
316,97,2024-01-06 21:17:00,0,0,10,new,electronics,0.43,51.07,control
528,321,2024-01-06 21:18:00,0,0,7,new,books,0.11,51.93,treatment
552,161,2024-01-06 21:19:00,0,0,3,new,clothing,0.48,41.17,treatment
69,454,2024-01-06 21:20:00,0,0,1,returning,electronics,0.33,70.69,control
642,404,2024-01-06 21:21:00,0,0,10,returning,clothing,0.26,89.61,control
744,165,2024-01-06 21:22:00,0,0,8,returning,books,0.09,11.04,treatment
755,304,2024-01-06 21:23:00,0,0,8,new,electronics,0.05,51.4,control
911,282,2024-01-06 21:24:00,0,0,10,returning,clothing,0.16,49.1,control
83,477,2024-01-06 21:25:00,0,0,9,returning,clothing,0.37,78.11,control
718,406,2024-01-06 21:26:00,1,0,9,new,clothing,0.41,96.02,treatment
453,277,2024-01-06 21:27:00,1,0,3,returning,electronics,0.13,35.86,treatment
288,315,2024-01-06 21:28:00,0,0,9,new,books,0.16,9.88,treatment
825,240,2024-01-06 21:29:00,0,0,9,returning,books,0.15,6.93,treatment
550,372,2024-01-06 21:30:00,0,0,7,returning,clothing,0.29,58.89,control
926,73,2024-01-06 21:31:00,1,0,10,new,electronics,0.13,82.61,control
816,222,2024-01-06 21:32:00,1,0,7,returning,books,0.19,12.05,treatment
198,38,2024-01-06 21:33:00,0,0,4,returning,clothing,0.23,18.97,treatment
6,10,2024-01-06 21:34:00,0,0,7,new,electronics,0.07,56.8,treatment
675,278,2024-01-06 21:35:00,0,0,7,new,electronics,0.35,50.64,treatment
895,353,2024-01-06 21:36:00,0,0,1,new,clothing,0.36,79.0,treatment
156,86,2024-01-06 21:37:00,0,0,6,new,electronics,0.12,29.58,treatment
64,293,2024-01-06 21:38:00,0,0,9,new,clothing,0.17,88.26,control
959,452,2024-01-06 21:39:00,0,0,6,new,clothing,0.35,87.98,treatment
268,167,2024-01-06 21:40:00,0,0,2,new,books,0.26,62.81,treatment
443,441,2024-01-06 21:41:00,0,0,9,returning,electronics,0.39,82.32,treatment
881,216,2024-01-06 21:42:00,0,0,8,new,clothing,0.49,72.11,treatment
649,416,2024-01-06 21:43:00,1,0,10,new,books,0.05,93.7,control
822,353,2024-01-06 21:44:00,1,1,10,new,clothing,0.43,96.66,treatment
293,109,2024-01-06 21:45:00,0,0,1,new,clothing,0.43,61.1,treatment
331,91,2024-01-06 21:46:00,0,0,5,returning,books,0.41,64.7,treatment
269,74,2024-01-06 21:47:00,1,0,4,new,books,0.5,51.96,control
539,41,2024-01-06 21:48:00,0,0,6,returning,clothing,0.47,88.56,control
77,319,2024-01-06 21:49:00,1,0,10,new,clothing,0.45,78.87,control
643,85,2024-01-06 21:50:00,0,0,7,returning,clothing,0.47,10.72,control
342,278,2024-01-06 21:51:00,1,0,3,new,clothing,0.49,70.71,control
967,5,2024-01-06 21:52:00,0,0,1,returning,electronics,0.12,25.72,treatment
149,63,2024-01-06 21:53:00,0,0,2,new,books,0.17,43.3,treatment
874,350,2024-01-06 21:54:00,1,0,4,returning,electronics,0.14,31.27,control
304,47,2024-01-06 21:55:00,0,0,1,returning,clothing,0.29,90.24,treatment
303,245,2024-01-06 21:56:00,0,0,10,new,books,0.49,44.99,treatment
641,352,2024-01-06 21:57:00,0,0,7,new,clothing,0.35,5.16,control
437,281,2024-01-06 21:58:00,0,0,2,returning,clothing,0.25,91.05,control
866,83,2024-01-06 21:59:00,0,0,10,returning,clothing,0.23,17.36,treatment
646,467,2024-01-06 22:00:00,1,0,5,new,clothing,0.31,8.53,treatment
913,76,2024-01-06 22:01:00,0,0,1,new,electronics,0.18,84.26,control
557,63,2024-01-06 22:02:00,0,0,6,new,books,0.36,29.41,treatment
1000,247,2024-01-06 22:03:00,0,0,8,new,clothing,0.4,83.67,treatment
158,347,2024-01-06 22:04:00,0,0,1,returning,electronics,0.38,96.17,treatment
433,447,2024-01-06 22:05:00,0,0,10,new,books,0.41,50.1,treatment
691,493,2024-01-06 22:06:00,0,0,3,new,electronics,0.11,85.99,control
215,373,2024-01-06 22:07:00,0,0,2,new,electronics,0.26,83.42,control
755,252,2024-01-06 22:08:00,0,0,9,returning,books,0.49,23.52,treatment
914,261,2024-01-06 22:09:00,1,0,4,new,books,0.14,10.53,control
225,181,2024-01-06 22:10:00,0,0,7,new,electronics,0.49,37.81,control
698,165,2024-01-06 22:11:00,0,0,8,returning,books,0.08,40.85,control
929,31,2024-01-06 22:12:00,0,0,7,returning,clothing,0.05,48.75,treatment
207,396,2024-01-06 22:13:00,0,0,6,new,books,0.24,15.96,control
642,32,2024-01-06 22:14:00,0,0,2,returning,electronics,0.08,92.64,control
406,141,2024-01-06 22:15:00,0,0,5,new,clothing,0.43,13.77,treatment
223,393,2024-01-06 22:16:00,0,0,4,returning,clothing,0.23,87.44,treatment
257,408,2024-01-06 22:17:00,0,0,8,new,clothing,0.13,26.44,treatment
381,410,2024-01-06 22:18:00,1,0,7,new,books,0.2,37.5,treatment
77,166,2024-01-06 22:19:00,0,0,8,returning,clothing,0.26,32.09,control
22,263,2024-01-06 22:20:00,0,0,5,returning,electronics,0.43,34.96,treatment
853,32,2024-01-06 22:21:00,0,0,10,returning,electronics,0.18,18.62,control
476,94,2024-01-06 22:22:00,0,0,5,returning,electronics,0.29,17.41,control
592,103,2024-01-06 22:23:00,0,0,1,returning,clothing,0.49,53.05,control
181,140,2024-01-06 22:24:00,1,0,7,new,books,0.19,46.02,control
569,272,2024-01-06 22:25:00,1,0,10,new,books,0.23,21.3,treatment
451,97,2024-01-06 22:26:00,0,0,8,returning,books,0.29,93.49,treatment
348,464,2024-01-06 22:27:00,0,0,5,returning,electronics,0.36,45.02,treatment
89,64,2024-01-06 22:28:00,0,0,8,returning,clothing,0.42,46.91,treatment
975,20,2024-01-06 22:29:00,0,0,7,returning,electronics,0.47,46.44,control
224,156,2024-01-06 22:30:00,0,0,6,returning,clothing,0.39,39.55,control
569,179,2024-01-06 22:31:00,0,0,9,new,clothing,0.32,66.44,control
138,18,2024-01-06 22:32:00,1,0,2,returning,electronics,0.26,39.34,treatment
638,85,2024-01-06 22:33:00,0,0,5,returning,electronics,0.44,28.57,control
652,368,2024-01-06 22:34:00,1,0,5,new,clothing,0.38,33.85,control
213,87,2024-01-06 22:35:00,0,0,10,returning,electronics,0.46,79.92,treatment
700,489,2024-01-06 22:36:00,1,0,9,returning,clothing,0.38,44.98,control
270,334,2024-01-06 22:37:00,0,1,8,returning,clothing,0.28,21.52,treatment
177,208,2024-01-06 22:38:00,0,0,8,new,clothing,0.4,14.54,treatment
764,61,2024-01-06 22:39:00,0,0,6,returning,clothing,0.12,72.97,treatment
368,279,2024-01-06 22:40:00,0,0,9,returning,electronics,0.38,83.49,treatment
417,196,2024-01-06 22:41:00,0,0,9,returning,electronics,0.37,9.5,control
942,106,2024-01-06 22:42:00,0,0,2,new,books,0.31,77.03,treatment
754,286,2024-01-06 22:43:00,0,0,5,returning,electronics,0.24,50.5,treatment
916,8,2024-01-06 22:44:00,0,0,10,returning,electronics,0.15,28.3,control
852,225,2024-01-06 22:45:00,0,0,3,new,clothing,0.15,24.77,control
802,464,2024-01-06 22:46:00,1,0,1,new,electronics,0.22,52.07,treatment
363,492,2024-01-06 22:47:00,0,0,6,new,electronics,0.29,51.18,treatment
378,380,2024-01-06 22:48:00,0,0,7,returning,clothing,0.38,27.81,treatment
234,434,2024-01-06 22:49:00,0,0,8,new,books,0.15,37.13,treatment
724,304,2024-01-06 22:50:00,0,0,4,new,books,0.33,55.3,control
374,305,2024-01-06 22:51:00,1,0,1,new,books,0.49,84.46,treatment
687,341,2024-01-06 22:52:00,0,0,5,returning,books,0.17,99.99,control
567,283,2024-01-06 22:53:00,0,0,5,new,electronics,0.08,92.52,control
969,59,2024-01-06 22:54:00,0,0,10,new,clothing,0.33,72.19,control
450,174,2024-01-06 22:55:00,0,0,2,new,books,0.48,87.98,control
584,143,2024-01-06 22:56:00,0,0,7,new,electronics,0.18,11.58,treatment
825,285,2024-01-06 22:57:00,0,0,3,returning,books,0.47,74.45,control
930,262,2024-01-06 22:58:00,1,0,8,new,clothing,0.18,11.16,treatment
310,484,2024-01-06 22:59:00,0,0,10,new,electronics,0.17,11.07,treatment
444,117,2024-01-06 23:00:00,0,0,2,new,clothing,0.21,85.29,control
458,440,2024-01-06 23:01:00,1,0,3,new,books,0.35,86.84,control
837,326,2024-01-06 23:02:00,0,1,6,returning,electronics,0.06,11.99,treatment
242,67,2024-01-06 23:03:00,1,0,5,new,clothing,0.44,9.89,treatment
818,248,2024-01-06 23:04:00,1,0,4,new,books,0.47,84.09,control
548,160,2024-01-06 23:05:00,0,0,4,returning,electronics,0.1,63.3,control
581,237,2024-01-06 23:06:00,0,0,3,new,electronics,0.26,73.43,control
584,432,2024-01-06 23:07:00,0,0,9,new,clothing,0.26,68.76,treatment
379,248,2024-01-06 23:08:00,0,0,5,new,electronics,0.38,74.55,treatment
484,315,2024-01-06 23:09:00,0,0,7,returning,electronics,0.41,8.4,treatment
228,67,2024-01-06 23:10:00,0,0,10,new,electronics,0.25,85.95,treatment
180,193,2024-01-06 23:11:00,0,0,1,new,electronics,0.24,11.52,treatment
353,402,2024-01-06 23:12:00,0,0,4,new,clothing,0.15,83.2,treatment
903,397,2024-01-06 23:13:00,0,0,2,returning,electronics,0.24,11.9,treatment
341,100,2024-01-06 23:14:00,0,0,2,returning,electronics,0.1,12.76,control
5,135,2024-01-06 23:15:00,0,0,6,returning,electronics,0.18,55.06,treatment
536,147,2024-01-06 23:16:00,0,0,2,new,clothing,0.08,23.29,control
790,78,2024-01-06 23:17:00,0,0,1,new,electronics,0.35,73.41,treatment
612,151,2024-01-06 23:18:00,1,0,8,returning,books,0.43,67.93,control
804,396,2024-01-06 23:19:00,0,0,5,returning,books,0.07,47.84,control
956,54,2024-01-06 23:20:00,0,0,1,returning,electronics,0.49,82.52,treatment
936,300,2024-01-06 23:21:00,1,0,8,new,books,0.45,87.94,control
707,298,2024-01-06 23:22:00,0,0,10,new,electronics,0.12,63.52,control
957,281,2024-01-06 23:23:00,0,0,2,new,clothing,0.35,6.91,treatment
930,465,2024-01-06 23:24:00,0,0,1,new,books,0.49,29.69,control
905,364,2024-01-06 23:25:00,0,0,8,new,clothing,0.37,94.46,treatment
4,200,2024-01-06 23:26:00,0,0,5,returning,clothing,0.38,43.28,control
837,283,2024-01-06 23:27:00,0,0,4,returning,electronics,0.06,93.83,treatment
391,340,2024-01-06 23:28:00,0,0,2,returning,electronics,0.12,89.05,treatment
104,420,2024-01-06 23:29:00,0,0,5,new,clothing,0.11,72.84,treatment
776,151,2024-01-06 23:30:00,0,0,10,new,clothing,0.42,29.65,treatment
68,107,2024-01-06 23:31:00,0,0,1,new,books,0.38,79.73,control
30,66,2024-01-06 23:32:00,0,0,8,new,clothing,0.32,17.4,treatment
223,352,2024-01-06 23:33:00,0,0,2,new,clothing,0.24,35.24,treatment
874,72,2024-01-06 23:34:00,0,0,9,new,books,0.11,30.97,control
974,409,2024-01-06 23:35:00,0,0,5,new,books,0.09,18.65,treatment
994,136,2024-01-06 23:36:00,1,0,10,new,books,0.44,19.0,treatment
293,91,2024-01-06 23:37:00,1,0,6,returning,electronics,0.14,77.09,control
203,55,2024-01-06 23:38:00,0,0,2,new,books,0.23,33.81,treatment
798,216,2024-01-06 23:39:00,0,0,10,new,books,0.41,45.89,treatment
731,91,2024-01-06 23:40:00,0,0,9,returning,electronics,0.48,17.32,control
997,165,2024-01-06 23:41:00,1,0,3,returning,electronics,0.29,9.56,control
56,165,2024-01-06 23:42:00,0,1,10,returning,books,0.36,20.19,treatment
946,73,2024-01-06 23:43:00,0,0,1,returning,books,0.27,68.91,treatment
82,243,2024-01-06 23:44:00,0,0,8,returning,books,0.23,83.9,treatment
686,399,2024-01-06 23:45:00,1,0,6,returning,electronics,0.45,62.25,control
779,370,2024-01-06 23:46:00,0,0,10,new,clothing,0.21,72.04,control
272,297,2024-01-06 23:47:00,0,0,1,returning,books,0.33,9.58,control
839,277,2024-01-06 23:48:00,0,0,7,new,books,0.3,49.0,treatment
242,264,2024-01-06 23:49:00,0,0,5,returning,clothing,0.17,87.95,control
536,68,2024-01-06 23:50:00,1,0,8,new,books,0.08,35.23,treatment
165,446,2024-01-06 23:51:00,0,0,7,returning,clothing,0.43,61.2,control
371,346,2024-01-06 23:52:00,0,0,9,new,electronics,0.17,72.34,treatment
793,496,2024-01-06 23:53:00,1,0,2,new,electronics,0.19,90.91,treatment
710,481,2024-01-06 23:54:00,0,0,7,new,clothing,0.47,12.52,treatment
26,169,2024-01-06 23:55:00,0,0,4,new,clothing,0.49,58.4,control
753,410,2024-01-06 23:56:00,1,0,7,returning,clothing,0.25,24.32,treatment
457,237,2024-01-06 23:57:00,0,0,9,new,clothing,0.43,24.47,control
126,381,2024-01-06 23:58:00,1,0,4,returning,clothing,0.39,84.9,treatment
867,328,2024-01-06 23:59:00,0,0,3,new,electronics,0.21,69.49,treatment
845,356,2024-01-07 00:00:00,0,0,3,new,electronics,0.34,16.4,control
112,284,2024-01-07 00:01:00,0,0,4,returning,clothing,0.31,29.26,treatment
640,334,2024-01-07 00:02:00,0,0,3,new,clothing,0.08,69.29,control
375,66,2024-01-07 00:03:00,0,0,2,returning,electronics,0.38,61.07,treatment
245,164,2024-01-07 00:04:00,0,0,5,new,clothing,0.11,64.6,control
507,363,2024-01-07 00:05:00,0,0,10,returning,electronics,0.44,43.89,control
79,312,2024-01-07 00:06:00,0,0,7,returning,electronics,0.24,33.83,control
358,446,2024-01-07 00:07:00,1,0,9,returning,clothing,0.44,74.46,treatment
685,113,2024-01-07 00:08:00,0,0,2,new,clothing,0.5,44.83,treatment
481,437,2024-01-07 00:09:00,0,0,9,new,books,0.09,9.13,treatment
780,365,2024-01-07 00:10:00,0,0,10,returning,clothing,0.32,16.85,treatment
523,290,2024-01-07 00:11:00,1,0,10,returning,books,0.16,40.8,treatment
852,355,2024-01-07 00:12:00,0,0,2,returning,clothing,0.16,82.34,control
94,411,2024-01-07 00:13:00,0,0,10,returning,books,0.46,15.81,control
565,322,2024-01-07 00:14:00,0,0,10,returning,books,0.11,81.64,treatment
671,55,2024-01-07 00:15:00,0,0,6,new,books,0.28,48.71,treatment
123,451,2024-01-07 00:16:00,0,0,1,returning,clothing,0.45,64.23,control
543,190,2024-01-07 00:17:00,0,0,9,new,clothing,0.14,95.92,control
63,325,2024-01-07 00:18:00,0,0,7,returning,clothing,0.21,87.29,control
278,165,2024-01-07 00:19:00,0,0,1,new,clothing,0.22,32.53,treatment
384,130,2024-01-07 00:20:00,0,0,9,new,books,0.14,53.09,treatment
879,388,2024-01-07 00:21:00,1,0,5,new,books,0.49,77.0,control
23,89,2024-01-07 00:22:00,0,0,3,returning,electronics,0.13,19.61,treatment
740,274,2024-01-07 00:23:00,0,0,3,returning,books,0.16,28.18,treatment
683,352,2024-01-07 00:24:00,0,0,4,new,clothing,0.42,21.93,control
380,485,2024-01-07 00:25:00,1,0,6,new,electronics,0.15,21.27,control
376,209,2024-01-07 00:26:00,0,0,5,returning,electronics,0.08,72.21,control
441,344,2024-01-07 00:27:00,0,0,8,returning,books,0.09,15.66,control
992,279,2024-01-07 00:28:00,0,0,3,new,electronics,0.11,80.24,control
93,27,2024-01-07 00:29:00,0,0,9,new,books,0.21,37.79,control
294,139,2024-01-07 00:30:00,1,0,1,new,electronics,0.12,96.17,control
940,483,2024-01-07 00:31:00,0,0,10,returning,books,0.29,82.38,treatment
342,345,2024-01-07 00:32:00,0,0,10,new,electronics,0.23,72.43,control
992,477,2024-01-07 00:33:00,0,0,6,returning,books,0.31,98.38,control
841,106,2024-01-07 00:34:00,1,0,8,returning,books,0.29,91.14,control
479,63,2024-01-07 00:35:00,0,0,1,new,books,0.06,94.72,control
642,390,2024-01-07 00:36:00,1,0,7,returning,electronics,0.37,31.28,control
273,411,2024-01-07 00:37:00,0,0,3,new,books,0.44,87.35,treatment
923,140,2024-01-07 00:38:00,1,0,9,new,electronics,0.36,81.81,control
770,212,2024-01-07 00:39:00,0,0,4,returning,books,0.27,47.3,control
866,334,2024-01-07 00:40:00,0,0,1,new,electronics,0.31,11.81,control
437,220,2024-01-07 00:41:00,0,0,7,new,books,0.23,21.25,treatment
828,66,2024-01-07 00:42:00,0,0,6,returning,clothing,0.07,85.19,control
950,140,2024-01-07 00:43:00,1,0,3,returning,electronics,0.11,63.77,treatment
720,352,2024-01-07 00:44:00,0,0,3,returning,books,0.09,75.3,treatment
952,391,2024-01-07 00:45:00,0,0,10,returning,books,0.25,38.64,control
460,254,2024-01-07 00:46:00,0,0,4,returning,electronics,0.46,84.65,treatment
480,64,2024-01-07 00:47:00,0,0,6,returning,electronics,0.26,98.14,treatment
853,403,2024-01-07 00:48:00,0,0,9,new,electronics,0.44,39.51,treatment
797,138,2024-01-07 00:49:00,0,0,7,returning,electronics,0.09,7.97,treatment
311,221,2024-01-07 00:50:00,0,1,5,new,electronics,0.23,73.1,control
782,291,2024-01-07 00:51:00,0,0,9,returning,electronics,0.1,40.13,treatment
648,487,2024-01-07 00:52:00,0,0,5,new,clothing,0.23,7.86,control
256,420,2024-01-07 00:53:00,0,0,6,new,books,0.22,74.32,control
144,424,2024-01-07 00:54:00,0,0,10,returning,electronics,0.39,72.13,treatment
340,70,2024-01-07 00:55:00,0,0,5,returning,books,0.44,33.54,control
675,500,2024-01-07 00:56:00,0,0,8,returning,books,0.4,82.57,treatment
820,291,2024-01-07 00:57:00,0,0,4,returning,clothing,0.4,67.35,treatment
880,422,2024-01-07 00:58:00,1,0,10,new,electronics,0.24,92.94,treatment
240,268,2024-01-07 00:59:00,0,0,5,new,electronics,0.11,22.22,treatment
172,447,2024-01-07 01:00:00,0,0,4,returning,electronics,0.4,60.09,control
475,124,2024-01-07 01:01:00,0,0,6,returning,clothing,0.07,63.06,treatment
332,379,2024-01-07 01:02:00,0,0,4,new,electronics,0.23,63.36,control
383,199,2024-01-07 01:03:00,1,1,6,new,books,0.48,26.67,control
108,214,2024-01-07 01:04:00,0,0,3,returning,electronics,0.47,54.86,control
207,498,2024-01-07 01:05:00,0,1,7,returning,books,0.39,85.81,control
436,365,2024-01-07 01:06:00,1,0,8,returning,electronics,0.12,46.2,treatment
826,34,2024-01-07 01:07:00,1,0,2,returning,books,0.37,85.87,treatment
286,161,2024-01-07 01:08:00,0,0,3,returning,books,0.13,15.39,control
69,408,2024-01-07 01:09:00,1,0,5,returning,electronics,0.46,81.44,treatment
748,368,2024-01-07 01:10:00,0,0,7,returning,clothing,0.17,68.99,control
189,427,2024-01-07 01:11:00,0,0,6,new,books,0.4,75.45,treatment
690,447,2024-01-07 01:12:00,0,0,4,new,books,0.1,86.88,treatment
209,211,2024-01-07 01:13:00,0,0,2,returning,electronics,0.07,74.31,control
102,208,2024-01-07 01:14:00,0,0,2,returning,electronics,0.16,37.5,control
3,463,2024-01-07 01:15:00,0,0,7,returning,clothing,0.39,85.36,treatment
900,398,2024-01-07 01:16:00,0,0,7,returning,electronics,0.36,17.84,control
335,105,2024-01-07 01:17:00,1,0,9,returning,electronics,0.38,5.43,treatment
472,419,2024-01-07 01:18:00,1,0,2,returning,electronics,0.17,75.28,control
969,18,2024-01-07 01:19:00,0,0,2,returning,clothing,0.48,5.08,treatment
874,12,2024-01-07 01:20:00,0,1,4,returning,electronics,0.43,97.91,treatment
666,60,2024-01-07 01:21:00,0,0,9,new,electronics,0.31,47.29,control
680,80,2024-01-07 01:22:00,1,0,2,returning,clothing,0.15,49.86,treatment
868,457,2024-01-07 01:23:00,0,0,10,returning,electronics,0.09,47.58,treatment
394,44,2024-01-07 01:24:00,0,0,8,new,clothing,0.06,81.04,control
812,395,2024-01-07 01:25:00,0,0,10,new,electronics,0.19,95.24,treatment
697,129,2024-01-07 01:26:00,0,0,1,new,clothing,0.18,42.34,control
961,81,2024-01-07 01:27:00,1,0,9,returning,clothing,0.07,80.54,control
522,60,2024-01-07 01:28:00,0,0,9,returning,electronics,0.44,10.74,treatment
770,370,2024-01-07 01:29:00,0,0,1,new,books,0.49,98.52,treatment
978,104,2024-01-07 01:30:00,0,0,10,new,electronics,0.18,41.43,control
400,102,2024-01-07 01:31:00,0,0,1,new,clothing,0.23,30.58,control
215,158,2024-01-07 01:32:00,0,0,1,returning,books,0.35,76.59,control
212,31,2024-01-07 01:33:00,0,0,5,returning,books,0.2,69.1,treatment
208,140,2024-01-07 01:34:00,0,0,7,new,clothing,0.36,46.92,treatment
192,106,2024-01-07 01:35:00,0,0,5,new,books,0.41,15.72,treatment
221,81,2024-01-07 01:36:00,0,0,9,new,clothing,0.41,24.75,control
262,168,2024-01-07 01:37:00,1,0,9,returning,books,0.11,40.25,control
741,437,2024-01-07 01:38:00,0,0,3,new,books,0.24,30.51,control
82,234,2024-01-07 01:39:00,0,0,8,new,books,0.2,90.44,treatment
577,5,2024-01-07 01:40:00,0,0,1,returning,electronics,0.39,46.64,treatment
357,457,2024-01-07 01:41:00,0,0,8,returning,books,0.31,91.19,treatment
412,326,2024-01-07 01:42:00,0,0,4,new,electronics,0.12,94.35,control
659,150,2024-01-07 01:43:00,0,0,9,new,books,0.25,30.73,control
373,82,2024-01-07 01:44:00,0,0,5,returning,books,0.1,98.18,treatment
374,244,2024-01-07 01:45:00,0,0,1,returning,clothing,0.14,65.87,treatment
272,373,2024-01-07 01:46:00,0,0,7,new,clothing,0.46,81.08,treatment
12,300,2024-01-07 01:47:00,0,0,9,returning,books,0.32,5.07,control
199,97,2024-01-07 01:48:00,1,0,2,returning,clothing,0.33,15.99,control
604,240,2024-01-07 01:49:00,1,0,8,new,clothing,0.5,84.19,control
436,465,2024-01-07 01:50:00,0,0,1,returning,electronics,0.4,58.89,control
646,41,2024-01-07 01:51:00,0,0,7,returning,books,0.47,47.3,control
837,398,2024-01-07 01:52:00,1,0,5,returning,clothing,0.07,98.74,treatment
789,458,2024-01-07 01:53:00,0,0,2,new,electronics,0.38,12.86,control
437,229,2024-01-07 01:54:00,0,0,3,returning,books,0.24,94.65,treatment
316,419,2024-01-07 01:55:00,0,0,8,returning,clothing,0.43,86.05,treatment
805,185,2024-01-07 01:56:00,0,0,6,new,books,0.37,23.63,control
899,485,2024-01-07 01:57:00,0,0,8,new,books,0.1,5.24,control
709,241,2024-01-07 01:58:00,0,0,3,returning,electronics,0.4,58.02,treatment
360,385,2024-01-07 01:59:00,0,0,3,new,electronics,0.13,34.95,treatment
667,242,2024-01-07 02:00:00,0,0,1,new,electronics,0.32,25.04,control
22,309,2024-01-07 02:01:00,0,0,3,new,clothing,0.1,30.33,treatment
685,253,2024-01-07 02:02:00,0,0,9,returning,clothing,0.17,27.25,treatment
939,457,2024-01-07 02:03:00,0,0,3,returning,clothing,0.22,90.7,treatment
811,464,2024-01-07 02:04:00,0,0,4,new,books,0.2,66.38,control
177,296,2024-01-07 02:05:00,0,0,5,returning,books,0.35,85.08,treatment
182,68,2024-01-07 02:06:00,0,0,7,new,clothing,0.45,88.7,control
5,182,2024-01-07 02:07:00,0,1,1,new,electronics,0.15,98.49,control
766,439,2024-01-07 02:08:00,0,0,2,new,clothing,0.11,15.76,treatment
913,150,2024-01-07 02:09:00,1,0,8,returning,books,0.36,82.57,control
50,499,2024-01-07 02:10:00,0,0,6,new,clothing,0.39,53.27,control
661,323,2024-01-07 02:11:00,0,0,5,returning,clothing,0.08,39.98,treatment
532,373,2024-01-07 02:12:00,0,0,6,new,electronics,0.21,95.34,control
505,153,2024-01-07 02:13:00,0,0,10,returning,books,0.13,42.55,control
34,62,2024-01-07 02:14:00,1,1,2,returning,clothing,0.42,20.64,control
705,330,2024-01-07 02:15:00,0,0,3,new,books,0.46,93.61,control
750,15,2024-01-07 02:16:00,1,1,10,returning,electronics,0.48,41.62,treatment
85,87,2024-01-07 02:17:00,0,0,1,new,clothing,0.49,26.81,control
46,372,2024-01-07 02:18:00,1,0,2,returning,electronics,0.05,99.28,control
35,480,2024-01-07 02:19:00,0,0,6,new,clothing,0.19,55.01,control
292,56,2024-01-07 02:20:00,0,0,6,returning,clothing,0.08,70.86,treatment
857,148,2024-01-07 02:21:00,1,0,10,returning,electronics,0.37,15.45,treatment
537,169,2024-01-07 02:22:00,0,0,7,new,electronics,0.18,60.12,control
189,269,2024-01-07 02:23:00,0,0,5,new,books,0.27,87.4,control
653,399,2024-01-07 02:24:00,0,0,3,returning,clothing,0.29,6.01,treatment
850,467,2024-01-07 02:25:00,0,0,10,new,books,0.25,80.78,control
677,160,2024-01-07 02:26:00,0,0,1,returning,clothing,0.09,30.48,control
167,158,2024-01-07 02:27:00,0,0,2,returning,electronics,0.14,88.67,treatment
490,173,2024-01-07 02:28:00,0,0,6,new,clothing,0.28,62.13,control
912,131,2024-01-07 02:29:00,0,0,9,new,books,0.22,29.51,control
470,417,2024-01-07 02:30:00,0,0,3,returning,electronics,0.4,16.0,control
507,457,2024-01-07 02:31:00,1,0,4,returning,electronics,0.42,49.93,treatment
602,449,2024-01-07 02:32:00,0,0,10,new,books,0.22,87.86,control
468,492,2024-01-07 02:33:00,0,0,6,new,clothing,0.21,88.29,treatment
555,233,2024-01-07 02:34:00,0,0,9,returning,clothing,0.3,62.85,treatment
986,60,2024-01-07 02:35:00,0,0,5,returning,books,0.25,93.97,control
579,74,2024-01-07 02:36:00,0,0,4,returning,clothing,0.2,10.81,treatment
993,1,2024-01-07 02:37:00,0,0,6,new,books,0.5,9.65,treatment
378,104,2024-01-07 02:38:00,0,1,1,returning,electronics,0.33,40.02,control
587,233,2024-01-07 02:39:00,1,0,6,new,books,0.4,11.32,control
552,349,2024-01-07 02:40:00,0,0,3,returning,books,0.19,9.98,treatment
95,375,2024-01-07 02:41:00,0,1,1,returning,electronics,0.48,44.13,treatment
245,385,2024-01-07 02:42:00,0,0,8,returning,electronics,0.2,92.34,control
129,245,2024-01-07 02:43:00,1,0,6,new,electronics,0.15,87.15,treatment
523,263,2024-01-07 02:44:00,0,0,8,new,electronics,0.25,31.27,control
628,437,2024-01-07 02:45:00,1,0,2,new,clothing,0.32,39.69,treatment
890,483,2024-01-07 02:46:00,0,0,4,new,clothing,0.18,55.5,control
